ticker,company_name,quarter_end,filing_date,fiscal_year,fiscal_quarter,accession_number,net_income,total_assets,total_liabilities,log_total_assets,leverage,roa,asset_growth,return_next_q
MRCY,MERCURY SYSTEMS INC,2011-09-30,2011-11-04,2012,Q1,0001193125-11-297057,2653000.0,354814000.0,48132000.0,19.687104266471273,0.13565417373609834,0.007477157045663362,,-0.03323036528554255
MRCY,MERCURY SYSTEMS INC,2011-12-31,2012-02-08,2012,Q2,0001193125-12-046257,9045000.0,377656000.0,59445000.0,19.749494286324254,0.15740515177833797,0.02395036753023916,0.06437739209839521,-0.0980438123423119
MRCY,MERCURY SYSTEMS INC,2012-03-31,2012-05-03,2012,Q3,0001193125-12-208112,5245000.0,379346000.0,54250000.0,19.753959275340584,0.14300928439999366,0.013826427588533951,0.00447497193212871,0.0263278012931447
MRCY,MERCURY SYSTEMS INC,2012-09-30,2012-11-05,2013,Q1,0001193125-12-451734,-7200000.0,386980000.0,58426000.0,19.773883570072055,0.15097937877926507,-0.018605612693162438,0.020124108333816622,0.04255954531196074
MRCY,MERCURY SYSTEMS INC,2012-12-31,2013-02-08,2013,Q2,0001193125-13-045173,-4784000.0,382139000.0,56056000.0,19.761294974730184,0.1466900787409817,-0.012519004864721999,-0.01250969042327769,0.11145543523164757
MRCY,MERCURY SYSTEMS INC,2013-03-31,2013-05-10,2013,Q3,0001193125-13-212995,788000.0,376394000.0,47972000.0,19.746147025059607,0.1274515534254,0.0020935509067625947,-0.015033796602806833,0.1394726263812838
MRCY,MERCURY SYSTEMS INC,2013-09-30,2013-11-07,2014,Q1,0001049521-13-000018,-2256000.0,370885000.0,41667000.0,19.73140259947431,0.11234479690470092,-0.006082748021623953,-0.014636258813902453,0.12534580641522206
MRCY,MERCURY SYSTEMS INC,2013-12-31,2014-02-06,2014,Q2,0001049521-14-000005,-1045000.0,369742000.0,38930000.0,19.728316023080414,0.10528963439371238,-0.0028262950922535173,-0.0030818178141472424,0.2602231241745391
MRCY,MERCURY SYSTEMS INC,2014-03-31,2014-05-08,2014,Q3,0001049521-14-000009,-578000.0,373596000.0,41334000.0,19.73868555762353,0.11063822953136543,-0.001547125772224542,0.010423484483775173,-0.06749745592331675
MRCY,MERCURY SYSTEMS INC,2014-09-30,2014-11-06,2015,Q1,0001049521-14-000039,499000.0,376990000.0,46549000.0,19.747729219861547,0.12347542375129314,0.0013236425369373194,0.009084679707491515,-0.02503813819765772
MRCY,MERCURY SYSTEMS INC,2014-12-31,2015-02-05,2015,Q2,0001049521-15-000009,265000.0,385367000.0,51151000.0,19.769706684954144,0.13273321275563293,0.0006876561822885716,0.022220748560969786,-0.06843462277359812
MRCY,MERCURY SYSTEMS INC,2015-03-31,2015-05-07,2015,Q3,0001049521-15-000018,3675000.0,389240000.0,48575000.0,19.779706677918064,0.12479447127736101,0.009441475696228548,0.010050159977372219,0.011834463146854777
MRCY,MERCURY SYSTEMS INC,2015-09-30,2015-11-05,2016,Q1,0001049521-15-000049,1960000.0,401388000.0,48754000.0,19.810439098513417,0.121463521580117,0.004883055796386539,0.03120953653273045,-0.04517996726221336
MRCY,MERCURY SYSTEMS INC,2015-12-31,2016-02-04,2016,Q2,0001049521-16-000066,4793000.0,408092000.0,46634000.0,19.82700319714542,0.11427325210981837,0.011744900659655175,0.016702043907640487,0.1373614626239857
MRCY,MERCURY SYSTEMS INC,2016-03-31,2016-05-05,2016,Q3,0001049521-16-000078,4526000.0,414756000.0,47013000.0,19.843200953476302,0.11335098226427104,0.010912440085254944,0.016329651157092027,0.23171632662353642
MRCY,MERCURY SYSTEMS INC,2016-09-30,2016-11-03,2017,Q1,0001049521-16-000107,3819000.0,722161000.0,247622000.0,20.3977586636879,0.3428902973159725,0.0052882944384977865,0.741170712418868,0.06981201084515996
MRCY,MERCURY SYSTEMS INC,2016-12-31,2017-02-09,2017,Q2,0001049521-17-000018,5204000.0,755277000.0,270561000.0,20.442595127343786,0.35822751123097885,0.006890187308762215,0.04585681032345973,0.05457617112203187
MRCY,MERCURY SYSTEMS INC,2017-03-31,2017-05-04,2017,Q3,0001049521-17-000031,7048000.0,981376000.0,269994000.0,20.70446622646065,0.2751177937915743,0.007181752967262293,0.2993590431060392,0.07483241046542122
MRCY,MERCURY SYSTEMS INC,2017-09-30,2017-11-02,2018,Q1,0001049521-17-000060,17953000.0,822592000.0,88324000.0,20.52797088845194,0.1073727923441998,0.021824914416867656,-0.16179731316029738,0.024364869208974852
MRCY,MERCURY SYSTEMS INC,2017-12-31,2018-02-02,2018,Q2,0001049521-18-000007,9133000.0,835816000.0,86585000.0,20.543919051130583,0.10359337461833705,0.010927046144127416,0.016076013382089784,0.0910719784181186
MRCY,MERCURY SYSTEMS INC,2018-03-31,2018-05-03,2018,Q3,0001049521-18-000020,3696000.0,1056946000.0,301150000.0,20.778649454544613,0.2849246792172921,0.003496867389630123,0.2645677996113977,0.1741863911655029
MRCY,MERCURY SYSTEMS INC,2018-09-30,2018-11-08,2019,Q1,0001049521-18-000045,7479000.0,1126974000.0,350353000.0,20.842802001640326,0.3108793991698123,0.006636355408376768,0.06625504046564347,-0.01116177159848458
MRCY,MERCURY SYSTEMS INC,2018-12-31,2019-02-07,2019,Q2,0001049521-19-000006,12383000.0,1156639000.0,360563000.0,20.868784222642642,0.3117333930465772,0.01070601976934895,0.026322701322302022,0.05613594727834687
MRCY,MERCURY SYSTEMS INC,2019-03-31,2019-05-09,2019,Q3,0001049521-19-000015,14109000.0,1212381000.0,399999000.0,20.915852031629544,0.3299284630821499,0.011637430807642152,0.048193083580961735,0.0020791680499609175
MRCY,MERCURY SYSTEMS INC,2019-09-27,2019-11-05,2020,Q1,0001049521-19-000047,19247000.0,1473852000.0,178574000.0,21.111145218616798,0.12116141919270049,0.013058977427855714,0.2156673520947623,0.05011871569789396
MRCY,MERCURY SYSTEMS INC,2019-12-27,2020-02-04,2020,Q2,0001049521-20-000009,15676000.0,1512620000.0,195564000.0,21.137109083565086,0.1292882548161468,0.010363475294522088,0.026303862260254083,-0.09046791959393623
MRCY,MERCURY SYSTEMS INC,2020-03-27,2020-05-05,2020,Q3,0001049521-20-000017,23565000.0,1771640000.0,422207000.0,21.295171508218576,0.2383142173353503,0.01330123501388544,0.1712393066335233,-0.18266188726050803
MRCY,MERCURY SYSTEMS INC,2021-12-31,2022-02-08,2022,Q2,0001049521-22-000010,-2639000.0,2230774000.0,743653000.0,21.5256144474001,0.3333609769523941,-0.0011829974708329933,0.25915761667155857,0.1528721752091224
MRCY,MERCURY SYSTEMS INC,2021-12-31,2022-02-08,2022,Q2,0001049521-22-000010,-2639000.0,2230774000.0,743653000.0,21.5256144474001,0.3333609769523941,-0.0011829974708329933,0.0,0.1331902084507735
MRCY,MERCURY SYSTEMS INC,2021-12-31,2022-05-10,2022,Q2,0001049521-22-000019,,2230774000.0,743653000.0,21.5256144474001,0.3333609769523941,,,0.1528721752091224
MRCY,MERCURY SYSTEMS INC,2021-12-31,2022-05-10,2022,Q2,0001049521-22-000019,,2230774000.0,743653000.0,21.5256144474001,0.3333609769523941,,,0.1331902084507735
MRCY,MERCURY SYSTEMS INC,2022-09-30,2022-11-08,2023,Q1,0001049521-22-000067,-14335000.0,2349042000.0,810112000.0,21.577273422412258,0.3448690998287813,-0.006102487737554288,,-0.05223116059739526
MRCY,MERCURY SYSTEMS INC,2022-12-30,2023-02-07,2023,Q2,0001049521-23-000005,-10920000.0,2347952000.0,803860000.0,21.57680929577315,0.34236645382869835,-0.004650861687121372,-0.00046401894900133754,-0.040205492840791564
MRCY,MERCURY SYSTEMS INC,2023-03-31,2023-05-09,2023,Q3,0001049521-23-000009,5156000.0,2383873000.0,822974000.0,21.59199231291844,0.34522560555868537,0.002162866897691278,0.015298864712736887,-0.11127015223727274
MRCY,MERCURY SYSTEMS INC,2023-09-29,2023-11-07,2024,Q1,0001049521-23-000047,-36708000.0,2400764000.0,859952000.0,21.59905285697634,0.3581993065540803,-0.015290132641109247,0.007085528465652323,0.011295969006626671
MRCY,MERCURY SYSTEMS INC,2023-12-29,2024-02-06,2024,Q2,0001049521-24-000009,-45581000.0,2436252000.0,931760000.0,21.61372662971952,0.38245633046170924,-0.018709476687961673,0.014781961075724227,0.09520622974975988
MRCY,MERCURY SYSTEMS INC,2024-03-29,2024-05-07,2024,Q3,0001049521-24-000017,-44574000.0,2378178000.0,905385000.0,21.589600485231163,0.38070531305898886,-0.01874292000010092,-0.023837435536225318,0.08188207793624112
MRCY,MERCURY SYSTEMS INC,2024-09-27,2024-11-05,2025,Q1,0001049521-24-000044,-17525000.0,2368981000.0,909140000.0,21.585725741829183,0.38376837973795486,-0.007397695464843323,-0.0038672462700437057,0.04224166865744567
MRCY,MERCURY SYSTEMS INC,2024-12-27,2025-02-04,2025,Q2,0001049521-25-000009,-17579000.0,2401455000.0,941179000.0,21.59934064060502,0.3919203149757126,-0.007320145495126913,0.01370800356777872,-0.05626416258820734
MRCY,MERCURY SYSTEMS INC,2025-03-28,2025-05-06,2025,Q3,0001049521-25-000017,-19170000.0,2414417000.0,963328000.0,21.604723687039883,0.3989899010817104,-0.007939804930134273,0.005397561061939533,0.0950534027069004
MRCY,MERCURY SYSTEMS INC,2025-09-26,2025-11-04,2026,Q1,0001049521-25-000062,-12515000.0,2457592000.0,982583000.0,21.622447845703995,0.39981534770620997,-0.00509238311322628,0.017882163685891874,
NOC,NORTHROP GRUMMAN CORP /DE/,2010-09-30,2010-10-27,2010,Q3,0000950123-10-096434,497000000.0,30176000000.0,16982000000.0,24.130312743397457,0.5627651113467657,0.01647004241781548,,0.03207405638033933
NOC,NORTHROP GRUMMAN CORP /DE/,2011-03-31,2011-04-27,2011,Q1,0000950123-11-039852,530000000.0,26790000000.0,14113000000.0,24.01129452050293,0.5268010451661067,0.019783501306457632,-0.11220837751855779,0.1081595568455808
NOC,NORTHROP GRUMMAN CORP /DE/,2011-06-30,2011-07-27,2011,Q2,0000950123-11-068777,520000000.0,25377000000.0,13228000000.0,23.9571090889364,0.5212594081254679,0.02049099578358356,-0.05274356103023516,-0.13877140363752272
NOC,NORTHROP GRUMMAN CORP /DE/,2011-09-30,2011-10-26,2011,Q3,0001193125-11-281569,520000000.0,25100000000.0,13149000000.0,23.94613368308415,0.5238645418326693,0.020717131474103586,-0.010915395830870473,0.018855761345645067
NOC,NORTHROP GRUMMAN CORP /DE/,2012-03-31,2012-04-25,2012,Q1,0001133421-12-000015,506000000.0,25053000000.0,14512000000.0,23.944259417785613,0.5792519857901249,0.020197181974214665,-0.0018725099601593625,0.009977043491749257
NOC,NORTHROP GRUMMAN CORP /DE/,2012-06-30,2012-07-25,2012,Q2,0001133421-12-000033,480000000.0,25226000000.0,14511000000.0,23.95114104561141,0.5752398319194482,0.01902798699754222,0.00690536063545284,0.017609505814754137
NOC,NORTHROP GRUMMAN CORP /DE/,2012-09-30,2012-10-24,2012,Q3,0001133421-12-000046,459000000.0,25262000000.0,14315000000.0,23.952567127298195,0.5666613886469797,0.01816958277254374,0.0014270990248156665,-0.010210495913993865
NOC,NORTHROP GRUMMAN CORP /DE/,2013-03-31,2013-04-24,2013,Q1,0001133421-13-000027,489000000.0,25914000000.0,16445000000.0,23.97804920015303,0.6345990584240179,0.018870108821486455,0.025809516269495684,0.11669811583043956
NOC,NORTHROP GRUMMAN CORP /DE/,2013-06-30,2013-07-24,2013,Q2,0001133421-13-000061,488000000.0,27508000000.0,17950000000.0,24.037742708404,0.6525374436527556,0.017740293732732296,0.06151115227290268,0.06752044212708808
NOC,NORTHROP GRUMMAN CORP /DE/,2013-09-30,2013-10-23,2013,Q3,0001133421-13-000076,497000000.0,27405000000.0,18049000000.0,24.033991315444492,0.6586024448093414,0.018135376756066413,-0.003744365275556202,0.06223166252416775
NOC,NORTHROP GRUMMAN CORP /DE/,2014-03-31,2014-04-23,2014,Q1,0001133421-14-000021,579000000.0,25535000000.0,14966000000.0,23.96331589704602,0.586097513217153,0.022674760133150576,-0.0682357234081372,0.019857722747373147
NOC,NORTHROP GRUMMAN CORP /DE/,2014-06-30,2014-07-23,2014,Q2,0001133421-14-000049,511000000.0,25351000000.0,15083000000.0,23.956084013937318,0.5949666679815392,0.0201569957792592,-0.007205795966320736,0.03918448097063565
NOC,NORTHROP GRUMMAN CORP /DE/,2014-09-30,2014-10-22,2014,Q3,0001133421-14-000056,473000000.0,25043000000.0,15150000000.0,23.943860184308576,0.6049594697120952,0.01888751347681987,-0.012149422113526093,0.15227978821871913
NOC,NORTHROP GRUMMAN CORP /DE/,2015-03-31,2015-04-29,2015,Q1,0001133421-15-000026,484000000.0,25266000000.0,18518000000.0,23.95272545535426,0.7329217129739571,0.019156178263278714,0.008904683943616978,0.027157870919642252
NOC,NORTHROP GRUMMAN CORP /DE/,2015-06-30,2015-07-29,2015,Q2,0001133421-15-000048,531000000.0,24552000000.0,18381000000.0,23.924059154263848,0.7486559139784946,0.021627565982404694,-0.02825932082640703,-0.027311258333400035
NOC,NORTHROP GRUMMAN CORP /DE/,2015-09-30,2015-10-28,2015,Q3,0001133421-15-000057,516000000.0,23966000000.0,18269000000.0,23.899901996206736,0.7622882416757073,0.021530501543853792,-0.023867709351580318,0.009894132045293423
NOC,NORTHROP GRUMMAN CORP /DE/,2016-03-31,2016-04-27,2016,Q1,0001133421-16-000080,556000000.0,23933000000.0,18312000000.0,23.89852409665889,0.7651360046797309,0.023231521330380644,-0.0013769506801301844,0.07684976784886836
NOC,NORTHROP GRUMMAN CORP /DE/,2016-06-30,2016-07-27,2016,Q2,0001133421-16-000103,517000000.0,24081000000.0,18400000000.0,23.90468898476396,0.7640878701050621,0.02146920808936506,0.006183930138302762,-0.008233796553738838
NOC,NORTHROP GRUMMAN CORP /DE/,2016-09-30,2016-10-26,2016,Q3,0001133421-16-000109,602000000.0,24100000000.0,18333000000.0,23.90547767744302,0.7607053941908714,0.024979253112033195,0.0007890037789128358,0.02183506621780462
NOC,NORTHROP GRUMMAN CORP /DE/,2017-03-31,2017-04-26,2017,Q1,0001133421-17-000020,640000000.0,25413000000.0,19855000000.0,23.958526691063934,0.7812930389957895,0.025183960964860506,0.05448132780082988,0.04664331573022164
NOC,NORTHROP GRUMMAN CORP /DE/,2017-06-30,2017-07-26,2017,Q2,0001133421-17-000038,552000000.0,25813000000.0,19894000000.0,23.974144077940107,0.7706969356525781,0.02138457366443265,0.015739975603037814,0.08935989794013892
NOC,NORTHROP GRUMMAN CORP /DE/,2017-09-30,2017-10-25,2017,Q3,0001133421-17-000045,645000000.0,26513000000.0,20020000000.0,24.000901015688143,0.7551012710745671,0.02432768830385094,0.027118118777360246,0.03386081518524247
NOC,NORTHROP GRUMMAN CORP /DE/,2018-03-31,2018-04-25,2018,Q1,0001133421-18-000012,739000000.0,34795000000.0,27115000000.0,24.272739535243225,0.7792786319873545,0.021238683718925132,0.3123750612906876,-0.04128715730065343
NOC,NORTHROP GRUMMAN CORP /DE/,2018-06-30,2018-07-25,2018,Q2,0001133421-18-000038,689000000.0,37378000000.0,29151000000.0,24.344348132994522,0.7798972657713094,0.018433303012467227,0.07423480385112803,0.05484169175944119
NOC,NORTHROP GRUMMAN CORP /DE/,2018-09-30,2018-10-24,2018,Q3,0001133421-18-000048,1144000000.0,37943000000.0,28840000000.0,24.35935087054653,0.7600874996705584,0.030150488891231585,0.01511584354433089,-0.10324471096897428
NOC,NORTHROP GRUMMAN CORP /DE/,2019-03-31,2019-04-24,2019,Q1,0001133421-19-000021,863000000.0,39751000000.0,31012000000.0,24.405900834963017,0.7801564740509672,0.021710145656713038,0.04765042300292544,0.13635647498105435
NOC,NORTHROP GRUMMAN CORP /DE/,2019-06-30,2019-07-24,2019,Q2,0001133421-19-000047,861000000.0,39584000000.0,30370000000.0,24.40169083315649,0.7672291835084882,0.021751212611156024,-0.004201152172272396,0.055169021127533205
NOC,NORTHROP GRUMMAN CORP /DE/,2019-09-30,2019-10-24,2019,Q3,0001133421-19-000055,933000000.0,40553000000.0,30822000000.0,24.425875597508607,0.7600424136315439,0.023006929203758044,0.024479587712206954,0.0034883188695839186
NOC,NORTHROP GRUMMAN CORP /DE/,2020-03-31,2020-04-29,2020,Q1,0001133421-20-000019,868000000.0,43203000000.0,34141000000.0,24.489175774229768,0.790246047728167,0.020091197370552972,0.06534658348334278,-0.05248140777145205
NOC,NORTHROP GRUMMAN CORP /DE/,2020-06-30,2020-07-30,2020,Q2,0001133421-20-000042,1005000000.0,43475000000.0,33763000000.0,24.495451897186758,0.7766072455434158,0.023116733755031628,0.006295859083859917,-0.02607998114947947
NOC,NORTHROP GRUMMAN CORP /DE/,2020-09-30,2020-10-22,2020,Q3,0001133421-20-000048,986000000.0,44772000000.0,34305000000.0,24.524848780973432,0.766215491825248,0.02202269275440007,0.02983323749281196,-0.028953450107032038
NOC,NORTHROP GRUMMAN CORP /DE/,2021-03-31,2021-04-29,2021,Q1,0001133421-21-000029,2195000000.0,41423000000.0,30898000000.0,24.44710211906938,0.7459141056900755,0.05298988484658282,-0.07480121504511748,0.026707656135466835
NOC,NORTHROP GRUMMAN CORP /DE/,2021-06-30,2021-07-29,2021,Q2,0001133421-21-000048,1037000000.0,42142000000.0,30970000000.0,24.464310705041026,0.7348963029756538,0.024607280148070808,0.017357506699176784,0.0017440812084345946
NOC,NORTHROP GRUMMAN CORP /DE/,2021-09-30,2021-10-28,2021,Q3,0001133421-21-000056,1063000000.0,42346000000.0,30929000000.0,24.469139802580155,0.7303877579936712,0.025102725168847116,0.004840776422571307,0.09126441252685531
NOC,NORTHROP GRUMMAN CORP /DE/,2022-03-31,2022-04-28,2022,Q1,0001133421-22-000013,955000000.0,41903000000.0,28616000000.0,24.45862326035676,0.6829105314655275,0.02279073097391595,-0.010461436735464978,0.10704423543851237
NOC,NORTHROP GRUMMAN CORP /DE/,2022-06-30,2022-07-28,2022,Q2,0001133421-22-000031,946000000.0,41914000000.0,28263000000.0,24.45888573694416,0.6743092999952284,0.022570024335544208,0.0002625110373958905,-0.007722343596034634
NOC,NORTHROP GRUMMAN CORP /DE/,2022-09-30,2022-10-27,2022,Q3,0001133421-22-000042,915000000.0,42733000000.0,28790000000.0,24.478237292422435,0.6737182037301384,0.021412023494723046,0.019540010497685736,-0.002894696951963855
NOC,NORTHROP GRUMMAN CORP /DE/,2023-03-31,2023-04-27,2023,Q1,0001133421-23-000027,842000000.0,44244000000.0,29108000000.0,24.51298560598642,0.6578971159931291,0.019030829038965736,0.03535909016450987,-0.010745017821554024
NOC,NORTHROP GRUMMAN CORP /DE/,2023-06-30,2023-07-27,2023,Q2,0001133421-23-000045,812000000.0,45609000000.0,30123000000.0,24.54337090241322,0.6604617509702032,0.017803503694446273,0.03085164090046108,-0.006531631734345479
NOC,NORTHROP GRUMMAN CORP /DE/,2023-09-30,2023-10-26,2023,Q3,0001133421-23-000053,937000000.0,44896000000.0,28968000000.0,24.527614540866463,0.645224518888097,0.020870456165359944,-0.015632879475542108,0.002821539657578174
NOC,NORTHROP GRUMMAN CORP /DE/,2024-03-31,2024-04-25,2024,Q1,0001133421-24-000026,944000000.0,47818000000.0,33595000000.0,24.590667974597153,0.7025597055502112,0.019741519929733574,0.06508374910905203,-0.10471476754567723
NOC,NORTHROP GRUMMAN CORP /DE/,2024-06-30,2024-07-25,2024,Q2,0001133421-24-000052,940000000.0,47670000000.0,33369000000.0,24.587568106163147,0.7,0.019718900776169498,-0.0030950688025429755,0.10262255394906118
NOC,NORTHROP GRUMMAN CORP /DE/,2024-09-30,2024-10-24,2024,Q3,0001133421-24-000064,1026000000.0,48289000000.0,33541000000.0,24.60046962839628,0.6945888297541883,0.02124707490318706,0.012985105936647787,-0.07880076120746608
NOC,NORTHROP GRUMMAN CORP /DE/,2025-03-31,2025-04-22,2025,Q1,0001133421-25-000023,481000000.0,48468000000.0,33484000000.0,24.604169623315688,0.6908475695304118,0.009924073615581414,0.0037068483505560273,0.06874537050383163
NOC,NORTHROP GRUMMAN CORP /DE/,2025-06-30,2025-07-22,2025,Q2,0001133421-25-000049,1174000000.0,49451000000.0,33980000000.0,24.624248117257576,0.6871448504580292,0.023740672584983115,0.02028142279442106,0.03388389290618499
NOC,NORTHROP GRUMMAN CORP /DE/,2025-09-30,2025-10-21,2025,Q3,0001133421-25-000053,1100000000.0,49300000000.0,33312000000.0,24.621189917995057,0.6756997971602434,0.02231237322515213,-0.0030535277345250856,-0.061976156598180114
PSN,PARSONS CORP,2019-03-31,2019-06-18,2019,Q1,0001564590-19-022714,9741000.0,3032998000.0,2028306000.0,21.832817406239517,0.6687462372213895,0.003211673730084886,,-0.029539237829433594
PSN,PARSONS CORP,2019-06-30,2019-08-13,2019,Q2,0001564590-19-031615,40259000.0,3255452000.0,1717489000.0,21.90359696625358,0.5275731296299254,0.012366639102649955,0.07334459172079902,-0.05190552586598894
PSN,PARSONS CORP,2019-09-30,2019-11-12,2019,Q3,0001564590-19-042547,56812000.0,3362644000.0,1768193000.0,21.935993406236204,0.5258341352816415,0.016895038547048095,0.03292691767533357,0.10454478900422752
PSN,PARSONS CORP,2020-03-31,2020-05-06,2020,Q1,0001564590-20-021527,12973000.0,3488605000.0,1821226000.0,21.972767779786977,0.5220499311329314,0.003718678382906635,0.037458916257563986,-0.12379023795079992
PSN,PARSONS CORP,2020-06-30,2020-08-05,2020,Q2,0001564590-20-036405,23299000.0,3451182000.0,1744930000.0,21.961982618008374,0.5056035874086038,0.006751020375048317,-0.010727210446582517,-0.04172743183001957
PSN,PARSONS CORP,2020-09-30,2020-11-04,2020,Q3,0001564590-20-050173,40658000.0,3918761000.0,2149290000.0,22.08904136935911,0.5484616183533519,0.010375218085512231,0.13548372702453826,0.18936672898726034
PSN,PARSONS CORP,2021-03-31,2021-05-05,2021,Q1,0001564590-21-023613,9039000.0,3865001000.0,2024559000.0,22.075227777717974,0.5238184931905581,0.002338679860626168,-0.013718621778669329,-0.06517278845317843
PSN,PARSONS CORP,2021-06-30,2021-08-04,2021,Q2,0001564590-21-040486,6702000.0,3839297000.0,1988847000.0,22.06855511386949,0.5180237423674178,0.0017456320779559384,-0.0066504510606853655,0.04466078558365514
PSN,PARSONS CORP,2021-09-30,2021-11-03,2021,Q3,0001564590-21-053722,19358000.0,3823933000.0,1970057000.0,22.064545311061572,0.5151912965002263,0.005062327190356107,-0.004001774283156526,-0.10545088931640702
PSN,PARSONS CORP,2022-03-31,2022-05-04,2022,Q1,0001564590-22-017655,20667000.0,3808841000.0,1858216000.0,22.06059078033191,0.4878691444457776,0.005426060053438828,-0.003946721869865398,0.09896913874961619
PSN,PARSONS CORP,2022-06-30,2022-08-03,2022,Q2,0001564590-22-027607,18295000.0,4109805000.0,2145138000.0,22.13664141907352,0.5219561512042542,0.004451549404412131,0.07901721284768778,-0.0114972130394067
PSN,PARSONS CORP,2022-09-30,2022-11-02,2022,Q3,0001564590-22-036205,29571000.0,4094990000.0,2089898000.0,22.13303011224602,0.5103548482413877,0.007221263055587438,-0.003604793901413814,-0.0932263857399477
PSN,PARSONS CORP,2023-03-31,2023-05-03,2023,Q1,0000950170-23-016867,25553000.0,4255806000.0,2130276000.0,22.171550005240064,0.5005575912059901,0.006004268051692206,0.03927140237216697,0.061007873352674734
PSN,PARSONS CORP,2023-06-30,2023-08-02,2023,Q2,0000950170-23-037332,43241000.0,4507507000.0,2316741000.0,22.229010066007817,0.5139739106339712,0.009593107675706328,0.0591429684529793,0.019128796175587603
PSN,PARSONS CORP,2023-09-30,2023-11-01,2023,Q3,0000950170-23-057104,47447000.0,4732988000.0,2484888000.0,22.27782255247749,0.5250146419133114,0.010024745467345364,0.050023438676856186,0.0006489441487220494
PSN,PARSONS CORP,2024-03-31,2024-05-01,2024,Q1,0000950170-24-050876,-107355000.0,5098443000.0,2855286000.0,22.352201035947306,0.5600309741621119,-0.021056428403730315,0.07721443620816279,0.014800069836428424
PSN,PARSONS CORP,2024-06-30,2024-07-31,2024,Q2,0000950170-24-088219,69172000.0,5238730000.0,2919086000.0,22.379344939491663,0.5572125305178927,0.013203963556052708,0.027515655269657813,0.18340928327834977
PSN,PARSONS CORP,2024-09-30,2024-10-30,2024,Q3,0000950170-24-118574,71951000.0,5443342000.0,3028911000.0,22.417659047421072,0.556443265920091,0.013218166339722913,0.039057557843217725,-0.16345564146492997
PSN,PARSONS CORP,2025-03-31,2025-04-30,2025,Q1,0000950170-25-060544,66203000.0,5449144000.0,2903412000.0,22.418724369065504,0.5328198337206724,0.012149247661651078,0.0010658893010948053,0.1748372149190561
PSN,PARSONS CORP,2025-06-30,2025-08-06,2025,Q2,0000950170-25-103507,55230000.0,5721165000.0,3099554000.0,22.4674382929286,0.5417697269699441,0.009653628238304611,0.04991995072987611,0.10090527683931645
PSN,PARSONS CORP,2025-09-30,2025-11-05,2025,Q3,0001193125-25-265659,64123000.0,5736717000.0,3072077000.0,22.47015293243188,0.5355113386279993,0.011177647424476404,0.002718327473512825,
RTX,RTX Corp,2010-09-30,2010-10-25,2010,Q3,0001193125-10-235003,1198000000.0,60649000000.0,38078000000.0,24.828368984154373,0.6278421738198486,0.01975300499596036,,0.06619834564088878
RTX,RTX Corp,2011-03-31,2011-04-25,2011,Q1,0001193125-11-106870,1012000000.0,60664000000.0,37219000000.0,24.828616278345045,0.6135269682183833,0.016682051958327837,0.0002473247704001715,-0.010466371292352665
RTX,RTX Corp,2011-06-30,2011-07-25,2011,Q2,0001193125-11-195231,1318000000.0,62147000000.0,38060000000.0,24.852768383424326,0.6124189421854634,0.021207781550195506,0.02444612950019781,-0.14649821319209966
RTX,RTX Corp,2011-09-30,2011-10-24,2011,Q3,0001193125-11-277919,1324000000.0,61948000000.0,38033000000.0,24.849561160400338,0.6139504100213082,0.02137276425389036,-0.003202085378216165,-0.03321505389237199
RTX,RTX Corp,2012-03-31,2012-04-30,2012,Q1,0001193125-12-196669,330000000.0,61724000000.0,37932000000.0,24.84593867115537,0.6145421554014646,0.005346380662303156,-0.003615935946277523,-0.06745589435486049
RTX,RTX Corp,2012-06-30,2012-07-30,2012,Q2,0001193125-12-322870,1328000000.0,74653000000.0,50690000000.0,25.036116547665976,0.6790082113243942,0.01778897030260003,0.2094647138876288,0.056080369065297765
RTX,RTX Corp,2012-09-30,2012-10-26,2012,Q3,0001193125-12-436499,1415000000.0,91946000000.0,65622000000.0,25.244467285147298,0.7137015204576599,0.015389467731059535,0.23164507789372163,0.0403152909880545
RTX,RTX Corp,2013-03-31,2013-04-26,2013,Q1,0000101829-13-000007,1266000000.0,88513000000.0,60695000000.0,25.206415270827993,0.6857184820308881,0.014302983742501102,-0.037337132664825,0.019897129704033022
RTX,RTX Corp,2013-06-30,2013-07-26,2013,Q2,0000101829-13-000029,1560000000.0,88744000000.0,60201000000.0,25.20902165738277,0.6783669881907509,0.0175786532047237,0.0026097861331103906,0.04504028016119718
RTX,RTX Corp,2013-09-30,2013-10-25,2013,Q3,0000101829-13-000045,1432000000.0,90326000000.0,60283000000.0,25.226691185050854,0.6673936629541881,0.015853685539047452,0.01782655728838006,0.06777754438081637
RTX,RTX Corp,2014-03-31,2014-04-25,2014,Q1,0000101829-14-000016,1213000000.0,91229000000.0,57397000000.0,25.236638665937132,0.6291530105558539,0.013296210634776222,0.009997121537541794,-0.004580128502340029
RTX,RTX Corp,2014-06-30,2014-07-25,2014,Q2,0000101829-14-000033,1680000000.0,92142000000.0,56803000000.0,25.246596702318023,0.6164724012936554,0.018232727746304616,0.010007782612984906,-0.029372829481466627
RTX,RTX Corp,2014-09-30,2014-10-24,2014,Q3,0000101829-14-000039,1854000000.0,91774000000.0,56244000000.0,25.24259487005638,0.6128533135746508,0.02020180007409506,-0.003993835601571487,0.12347144944460059
